id,sprite,name,types
640,https://img.pokemondb.net/sprites/sword-shield/icon/virizion.png,Virizion,"[""Grass"",""Fighting""]"
641,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-incarnate.png,Tornadus Incarnate Forme,"[""Flying""]"
641,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-therian.png,Tornadus Therian Forme,"[""Flying""]"
642,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-incarnate.png,Thundurus Incarnate Forme,"[""Electric"",""Flying""]"
642,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-therian.png,Thundurus Therian Forme,"[""Electric"",""Flying""]"
643,https://img.pokemondb.net/sprites/sword-shield/icon/reshiram.png,Reshiram,"[""Dragon"",""Fire""]"
644,https://img.pokemondb.net/sprites/sword-shield/icon/zekrom.png,Zekrom,"[""Dragon"",""Electric""]"
645,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-incarnate.png,Landorus Incarnate Forme,"[""Ground"",""Flying""]"
645,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-therian.png,Landorus Therian Forme,"[""Ground"",""Flying""]"
646,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem.png,Kyurem,"[""Dragon"",""Ice""]"
646,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-white.png,Kyurem White Kyurem,"[""Dragon"",""Ice""]"
646,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-black.png,Kyurem Black Kyurem,"[""Dragon"",""Ice""]"
647,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-ordinary.png,Keldeo Ordinary Form,"[""Water"",""Fighting""]"
647,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-resolute.png,Keldeo Resolute Form,"[""Water"",""Fighting""]"
648,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-aria.png,Meloetta Aria Forme,"[""Normal"",""Psychic""]"
648,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-pirouette.png,Meloetta Pirouette Forme,"[""Normal"",""Fighting""]"
649,https://img.pokemondb.net/sprites/sword-shield/icon/genesect.png,Genesect,"[""Bug"",""Steel""]"
650,https://img.pokemondb.net/sprites/sword-shield/icon/chespin.png,Chespin,"[""Grass""]"
651,https://img.pokemondb.net/sprites/sword-shield/icon/quilladin.png,Quilladin,"[""Grass""]"
652,https://img.pokemondb.net/sprites/sword-shield/icon/chesnaught.png,Chesnaught,"[""Grass"",""Fighting""]"
653,https://img.pokemondb.net/sprites/sword-shield/icon/fennekin.png,Fennekin,"[""Fire""]"
654,https://img.pokemondb.net/sprites/sword-shield/icon/braixen.png,Braixen,"[""Fire""]"
655,https://img.pokemondb.net/sprites/sword-shield/icon/delphox.png,Delphox,"[""Fire"",""Psychic""]"
656,https://img.pokemondb.net/sprites/sword-shield/icon/froakie.png,Froakie,"[""Water""]"
657,https://img.pokemondb.net/sprites/sword-shield/icon/frogadier.png,Frogadier,"[""Water""]"
658,https://img.pokemondb.net/sprites/sword-shield/icon/greninja.png,Greninja,"[""Water"",""Dark""]"
658,https://img.pokemondb.net/sprites/sword-shield/icon/greninja-ash.png,Greninja Ash-Greninja,"[""Water"",""Dark""]"
659,https://img.pokemondb.net/sprites/sword-shield/icon/bunnelby.png,Bunnelby,"[""Normal""]"
660,https://img.pokemondb.net/sprites/sword-shield/icon/diggersby.png,Diggersby,"[""Normal"",""Ground""]"
661,https://img.pokemondb.net/sprites/sword-shield/icon/fletchling.png,Fletchling,"[""Normal"",""Flying""]"
662,https://img.pokemondb.net/sprites/sword-shield/icon/fletchinder.png,Fletchinder,"[""Fire"",""Flying""]"
663,https://img.pokemondb.net/sprites/sword-shield/icon/talonflame.png,Talonflame,"[""Fire"",""Flying""]"
664,https://img.pokemondb.net/sprites/sword-shield/icon/scatterbug.png,Scatterbug,"[""Bug""]"
665,https://img.pokemondb.net/sprites/sword-shield/icon/spewpa.png,Spewpa,"[""Bug""]"
666,https://img.pokemondb.net/sprites/sword-shield/icon/vivillon.png,Vivillon,"[""Bug"",""Flying""]"
667,https://img.pokemondb.net/sprites/sword-shield/icon/litleo.png,Litleo,"[""Fire"",""Normal""]"
668,https://img.pokemondb.net/sprites/sword-shield/icon/pyroar.png,Pyroar,"[""Fire"",""Normal""]"
669,https://img.pokemondb.net/sprites/sword-shield/icon/flabebe.png,Flabébé,"[""Fairy""]"
670,https://img.pokemondb.net/sprites/sword-shield/icon/floette.png,Floette,"[""Fairy""]"
671,https://img.pokemondb.net/sprites/sword-shield/icon/florges.png,Florges,"[""Fairy""]"
672,https://img.pokemondb.net/sprites/sword-shield/icon/skiddo.png,Skiddo,"[""Grass""]"
673,https://img.pokemondb.net/sprites/sword-shield/icon/gogoat.png,Gogoat,"[""Grass""]"
674,https://img.pokemondb.net/sprites/sword-shield/icon/pancham.png,Pancham,"[""Fighting""]"
675,https://img.pokemondb.net/sprites/sword-shield/icon/pangoro.png,Pangoro,"[""Fighting"",""Dark""]"
676,https://img.pokemondb.net/sprites/sword-shield/icon/furfrou.png,Furfrou,"[""Normal""]"
677,https://img.pokemondb.net/sprites/sword-shield/icon/espurr.png,Espurr,"[""Psychic""]"
678,https://img.pokemondb.net/sprites/sword-shield/icon/meowstic-male.png,Meowstic Male,"[""Psychic""]"
678,https://img.pokemondb.net/sprites/sword-shield/icon/meowstic-female.png,Meowstic Female,"[""Psychic""]"
679,https://img.pokemondb.net/sprites/sword-shield/icon/honedge.png,Honedge,"[""Steel"",""Ghost""]"
680,https://img.pokemondb.net/sprites/sword-shield/icon/doublade.png,Doublade,"[""Steel"",""Ghost""]"
681,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-shield.png,Aegislash Shield Forme,"[""Steel"",""Ghost""]"
681,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-blade.png,Aegislash Blade Forme,"[""Steel"",""Ghost""]"
682,https://img.pokemondb.net/sprites/sword-shield/icon/spritzee.png,Spritzee,"[""Fairy""]"
683,https://img.pokemondb.net/sprites/sword-shield/icon/aromatisse.png,Aromatisse,"[""Fairy""]"
684,https://img.pokemondb.net/sprites/sword-shield/icon/swirlix.png,Swirlix,"[""Fairy""]"
685,https://img.pokemondb.net/sprites/sword-shield/icon/slurpuff.png,Slurpuff,"[""Fairy""]"
686,https://img.pokemondb.net/sprites/sword-shield/icon/inkay.png,Inkay,"[""Dark"",""Psychic""]"
687,https://img.pokemondb.net/sprites/sword-shield/icon/malamar.png,Malamar,"[""Dark"",""Psychic""]"
688,https://img.pokemondb.net/sprites/sword-shield/icon/binacle.png,Binacle,"[""Rock"",""Water""]"
689,https://img.pokemondb.net/sprites/sword-shield/icon/barbaracle.png,Barbaracle,"[""Rock"",""Water""]"
690,https://img.pokemondb.net/sprites/sword-shield/icon/skrelp.png,Skrelp,"[""Poison"",""Water""]"
691,https://img.pokemondb.net/sprites/sword-shield/icon/dragalge.png,Dragalge,"[""Poison"",""Dragon""]"
692,https://img.pokemondb.net/sprites/sword-shield/icon/clauncher.png,Clauncher,"[""Water""]"
693,https://img.pokemondb.net/sprites/sword-shield/icon/clawitzer.png,Clawitzer,"[""Water""]"
694,https://img.pokemondb.net/sprites/sword-shield/icon/helioptile.png,Helioptile,"[""Electric"",""Normal""]"
695,https://img.pokemondb.net/sprites/sword-shield/icon/heliolisk.png,Heliolisk,"[""Electric"",""Normal""]"
696,https://img.pokemondb.net/sprites/sword-shield/icon/tyrunt.png,Tyrunt,"[""Rock"",""Dragon""]"
697,https://img.pokemondb.net/sprites/sword-shield/icon/tyrantrum.png,Tyrantrum,"[""Rock"",""Dragon""]"
698,https://img.pokemondb.net/sprites/sword-shield/icon/amaura.png,Amaura,"[""Rock"",""Ice""]"
699,https://img.pokemondb.net/sprites/sword-shield/icon/aurorus.png,Aurorus,"[""Rock"",""Ice""]"
700,https://img.pokemondb.net/sprites/sword-shield/icon/sylveon.png,Sylveon,"[""Fairy""]"
701,https://img.pokemondb.net/sprites/sword-shield/icon/hawlucha.png,Hawlucha,"[""Fighting"",""Flying""]"
702,https://img.pokemondb.net/sprites/sword-shield/icon/dedenne.png,Dedenne,"[""Electric"",""Fairy""]"
703,https://img.pokemondb.net/sprites/sword-shield/icon/carbink.png,Carbink,"[""Rock"",""Fairy""]"
704,https://img.pokemondb.net/sprites/sword-shield/icon/goomy.png,Goomy,"[""Dragon""]"
705,https://img.pokemondb.net/sprites/sword-shield/icon/sliggoo.png,Sliggoo,"[""Dragon""]"
705,https://img.pokemondb.net/sprites/scarlet-violet/icon/sliggoo-hisuian.png,Sliggoo Hisuian Sliggoo,"[""Steel"",""Dragon""]"
706,https://img.pokemondb.net/sprites/sword-shield/icon/goodra.png,Goodra,"[""Dragon""]"
706,https://img.pokemondb.net/sprites/scarlet-violet/icon/goodra-hisuian.png,Goodra Hisuian Goodra,"[""Steel"",""Dragon""]"
707,https://img.pokemondb.net/sprites/sword-shield/icon/klefki.png,Klefki,"[""Steel"",""Fairy""]"
708,https://img.pokemondb.net/sprites/sword-shield/icon/phantump.png,Phantump,"[""Ghost"",""Grass""]"
709,https://img.pokemondb.net/sprites/sword-shield/icon/trevenant.png,Trevenant,"[""Ghost"",""Grass""]"
710,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-average.png,Pumpkaboo Average Size,"[""Ghost"",""Grass""]"
710,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-small.png,Pumpkaboo Small Size,"[""Ghost"",""Grass""]"
710,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-large.png,Pumpkaboo Large Size,"[""Ghost"",""Grass""]"
710,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-super.png,Pumpkaboo Super Size,"[""Ghost"",""Grass""]"
711,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-average.png,Gourgeist Average Size,"[""Ghost"",""Grass""]"
711,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-small.png,Gourgeist Small Size,"[""Ghost"",""Grass""]"
711,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-large.png,Gourgeist Large Size,"[""Ghost"",""Grass""]"
711,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-super.png,Gourgeist Super Size,"[""Ghost"",""Grass""]"
712,https://img.pokemondb.net/sprites/sword-shield/icon/bergmite.png,Bergmite,"[""Ice""]"
713,https://img.pokemondb.net/sprites/sword-shield/icon/avalugg.png,Avalugg,"[""Ice""]"
713,https://img.pokemondb.net/sprites/scarlet-violet/icon/avalugg-hisuian.png,Avalugg Hisuian Avalugg,"[""Ice"",""Rock""]"
714,https://img.pokemondb.net/sprites/sword-shield/icon/noibat.png,Noibat,"[""Flying"",""Dragon""]"
715,https://img.pokemondb.net/sprites/sword-shield/icon/noivern.png,Noivern,"[""Flying"",""Dragon""]"
716,https://img.pokemondb.net/sprites/sword-shield/icon/xerneas.png,Xerneas,"[""Fairy""]"
717,https://img.pokemondb.net/sprites/sword-shield/icon/yveltal.png,Yveltal,"[""Dark"",""Flying""]"
718,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-50.png,Zygarde 50% Forme,"[""Dragon"",""Ground""]"
718,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-10.png,Zygarde 10% Forme,"[""Dragon"",""Ground""]"
718,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-complete.png,Zygarde Complete Forme,"[""Dragon"",""Ground""]"
719,https://img.pokemondb.net/sprites/sword-shield/icon/diancie.png,Diancie,"[""Rock"",""Fairy""]"
719,https://img.pokemondb.net/sprites/sword-shield/icon/diancie-mega.png,Diancie Mega Diancie,"[""Rock"",""Fairy""]"
720,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-confined.png,Hoopa Hoopa Confined,"[""Psychic"",""Ghost""]"
720,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-unbound.png,Hoopa Hoopa Unbound,"[""Psychic"",""Dark""]"
721,https://img.pokemondb.net/sprites/sword-shield/icon/volcanion.png,Volcanion,"[""Fire"",""Water""]"
722,https://img.pokemondb.net/sprites/sword-shield/icon/rowlet.png,Rowlet,"[""Grass"",""Flying""]"
723,https://img.pokemondb.net/sprites/sword-shield/icon/dartrix.png,Dartrix,"[""Grass"",""Flying""]"
724,https://img.pokemondb.net/sprites/sword-shield/icon/decidueye.png,Decidueye,"[""Grass"",""Ghost""]"
724,https://img.pokemondb.net/sprites/scarlet-violet/icon/decidueye-hisuian.png,Decidueye Hisuian Decidueye,"[""Grass"",""Fighting""]"
725,https://img.pokemondb.net/sprites/sword-shield/icon/litten.png,Litten,"[""Fire""]"
726,https://img.pokemondb.net/sprites/sword-shield/icon/torracat.png,Torracat,"[""Fire""]"
727,https://img.pokemondb.net/sprites/sword-shield/icon/incineroar.png,Incineroar,"[""Fire"",""Dark""]"
728,https://img.pokemondb.net/sprites/sword-shield/icon/popplio.png,Popplio,"[""Water""]"
729,https://img.pokemondb.net/sprites/sword-shield/icon/brionne.png,Brionne,"[""Water""]"
730,https://img.pokemondb.net/sprites/sword-shield/icon/primarina.png,Primarina,"[""Water"",""Fairy""]"
731,https://img.pokemondb.net/sprites/sword-shield/icon/pikipek.png,Pikipek,"[""Normal"",""Flying""]"
732,https://img.pokemondb.net/sprites/sword-shield/icon/trumbeak.png,Trumbeak,"[""Normal"",""Flying""]"
733,https://img.pokemondb.net/sprites/sword-shield/icon/toucannon.png,Toucannon,"[""Normal"",""Flying""]"
734,https://img.pokemondb.net/sprites/sword-shield/icon/yungoos.png,Yungoos,"[""Normal""]"
735,https://img.pokemondb.net/sprites/sword-shield/icon/gumshoos.png,Gumshoos,"[""Normal""]"
736,https://img.pokemondb.net/sprites/sword-shield/icon/grubbin.png,Grubbin,"[""Bug""]"
737,https://img.pokemondb.net/sprites/sword-shield/icon/charjabug.png,Charjabug,"[""Bug"",""Electric""]"
738,https://img.pokemondb.net/sprites/sword-shield/icon/vikavolt.png,Vikavolt,"[""Bug"",""Electric""]"
739,https://img.pokemondb.net/sprites/sword-shield/icon/crabrawler.png,Crabrawler,"[""Fighting""]"
740,https://img.pokemondb.net/sprites/sword-shield/icon/crabominable.png,Crabominable,"[""Fighting"",""Ice""]"
741,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-baile.png,Oricorio Baile Style,"[""Fire"",""Flying""]"
741,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pom-pom.png,Oricorio Pom-Pom Style,"[""Electric"",""Flying""]"
741,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pau.png,Oricorio Pa'u Style,"[""Psychic"",""Flying""]"
741,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-sensu.png,Oricorio Sensu Style,"[""Ghost"",""Flying""]"
742,https://img.pokemondb.net/sprites/sword-shield/icon/cutiefly.png,Cutiefly,"[""Bug"",""Fairy""]"
743,https://img.pokemondb.net/sprites/sword-shield/icon/ribombee.png,Ribombee,"[""Bug"",""Fairy""]"
744,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff.png,Rockruff,"[""Rock""]"
744,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff-own-tempo.png,Rockruff Own Tempo Rockruff,"[""Rock""]"
745,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midday.png,Lycanroc Midday Form,"[""Rock""]"
745,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midnight.png,Lycanroc Midnight Form,"[""Rock""]"
745,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-dusk.png,Lycanroc Dusk Form,"[""Rock""]"
746,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-solo.png,Wishiwashi Solo Form,"[""Water""]"
746,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-school.png,Wishiwashi School Form,"[""Water""]"
747,https://img.pokemondb.net/sprites/sword-shield/icon/mareanie.png,Mareanie,"[""Poison"",""Water""]"
748,https://img.pokemondb.net/sprites/sword-shield/icon/toxapex.png,Toxapex,"[""Poison"",""Water""]"
749,https://img.pokemondb.net/sprites/sword-shield/icon/mudbray.png,Mudbray,"[""Ground""]"
750,https://img.pokemondb.net/sprites/sword-shield/icon/mudsdale.png,Mudsdale,"[""Ground""]"
751,https://img.pokemondb.net/sprites/sword-shield/icon/dewpider.png,Dewpider,"[""Water"",""Bug""]"
752,https://img.pokemondb.net/sprites/sword-shield/icon/araquanid.png,Araquanid,"[""Water"",""Bug""]"
753,https://img.pokemondb.net/sprites/sword-shield/icon/fomantis.png,Fomantis,"[""Grass""]"
754,https://img.pokemondb.net/sprites/sword-shield/icon/lurantis.png,Lurantis,"[""Grass""]"
755,https://img.pokemondb.net/sprites/sword-shield/icon/morelull.png,Morelull,"[""Grass"",""Fairy""]"
756,https://img.pokemondb.net/sprites/sword-shield/icon/shiinotic.png,Shiinotic,"[""Grass"",""Fairy""]"
757,https://img.pokemondb.net/sprites/sword-shield/icon/salandit.png,Salandit,"[""Poison"",""Fire""]"
758,https://img.pokemondb.net/sprites/sword-shield/icon/salazzle.png,Salazzle,"[""Poison"",""Fire""]"
759,https://img.pokemondb.net/sprites/sword-shield/icon/stufful.png,Stufful,"[""Normal"",""Fighting""]"
760,https://img.pokemondb.net/sprites/sword-shield/icon/bewear.png,Bewear,"[""Normal"",""Fighting""]"
761,https://img.pokemondb.net/sprites/sword-shield/icon/bounsweet.png,Bounsweet,"[""Grass""]"
762,https://img.pokemondb.net/sprites/sword-shield/icon/steenee.png,Steenee,"[""Grass""]"
763,https://img.pokemondb.net/sprites/sword-shield/icon/tsareena.png,Tsareena,"[""Grass""]"
764,https://img.pokemondb.net/sprites/sword-shield/icon/comfey.png,Comfey,"[""Fairy""]"
765,https://img.pokemondb.net/sprites/sword-shield/icon/oranguru.png,Oranguru,"[""Normal"",""Psychic""]"
766,https://img.pokemondb.net/sprites/sword-shield/icon/passimian.png,Passimian,"[""Fighting""]"
767,https://img.pokemondb.net/sprites/sword-shield/icon/wimpod.png,Wimpod,"[""Bug"",""Water""]"
768,https://img.pokemondb.net/sprites/sword-shield/icon/golisopod.png,Golisopod,"[""Bug"",""Water""]"
769,https://img.pokemondb.net/sprites/sword-shield/icon/sandygast.png,Sandygast,"[""Ghost"",""Ground""]"
770,https://img.pokemondb.net/sprites/sword-shield/icon/palossand.png,Palossand,"[""Ghost"",""Ground""]"
771,https://img.pokemondb.net/sprites/sword-shield/icon/pyukumuku.png,Pyukumuku,"[""Water""]"
772,https://img.pokemondb.net/sprites/sword-shield/icon/type-null.png,Type: Null,"[""Normal""]"
773,https://img.pokemondb.net/sprites/sword-shield/icon/silvally.png,Silvally,"[""Normal""]"
774,https://img.pokemondb.net/sprites/sword-shield/icon/minior-meteor.png,Minior Meteor Form,"[""Rock"",""Flying""]"
774,https://img.pokemondb.net/sprites/sword-shield/icon/minior-core.png,Minior Core Form,"[""Rock"",""Flying""]"
775,https://img.pokemondb.net/sprites/sword-shield/icon/komala.png,Komala,"[""Normal""]"
776,https://img.pokemondb.net/sprites/sword-shield/icon/turtonator.png,Turtonator,"[""Fire"",""Dragon""]"
777,https://img.pokemondb.net/sprites/sword-shield/icon/togedemaru.png,Togedemaru,"[""Electric"",""Steel""]"
778,https://img.pokemondb.net/sprites/sword-shield/icon/mimikyu.png,Mimikyu,"[""Ghost"",""Fairy""]"
779,https://img.pokemondb.net/sprites/sword-shield/icon/bruxish.png,Bruxish,"[""Water"",""Psychic""]"
780,https://img.pokemondb.net/sprites/sword-shield/icon/drampa.png,Drampa,"[""Normal"",""Dragon""]"
781,https://img.pokemondb.net/sprites/sword-shield/icon/dhelmise.png,Dhelmise,"[""Ghost"",""Grass""]"
782,https://img.pokemondb.net/sprites/sword-shield/icon/jangmo-o.png,Jangmo-o,"[""Dragon""]"
783,https://img.pokemondb.net/sprites/sword-shield/icon/hakamo-o.png,Hakamo-o,"[""Dragon"",""Fighting""]"
784,https://img.pokemondb.net/sprites/sword-shield/icon/kommo-o.png,Kommo-o,"[""Dragon"",""Fighting""]"
785,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-koko.png,Tapu Koko,"[""Electric"",""Fairy""]"
786,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-lele.png,Tapu Lele,"[""Psychic"",""Fairy""]"
787,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-bulu.png,Tapu Bulu,"[""Grass"",""Fairy""]"
788,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-fini.png,Tapu Fini,"[""Water"",""Fairy""]"
789,https://img.pokemondb.net/sprites/sword-shield/icon/cosmog.png,Cosmog,"[""Psychic""]"
790,https://img.pokemondb.net/sprites/sword-shield/icon/cosmoem.png,Cosmoem,"[""Psychic""]"
791,https://img.pokemondb.net/sprites/sword-shield/icon/solgaleo.png,Solgaleo,"[""Psychic"",""Steel""]"
792,https://img.pokemondb.net/sprites/sword-shield/icon/lunala.png,Lunala,"[""Psychic"",""Ghost""]"
793,https://img.pokemondb.net/sprites/sword-shield/icon/nihilego.png,Nihilego,"[""Rock"",""Poison""]"
794,https://img.pokemondb.net/sprites/sword-shield/icon/buzzwole.png,Buzzwole,"[""Bug"",""Fighting""]"
795,https://img.pokemondb.net/sprites/sword-shield/icon/pheromosa.png,Pheromosa,"[""Bug"",""Fighting""]"
796,https://img.pokemondb.net/sprites/sword-shield/icon/xurkitree.png,Xurkitree,"[""Electric""]"
797,https://img.pokemondb.net/sprites/sword-shield/icon/celesteela.png,Celesteela,"[""Steel"",""Flying""]"
798,https://img.pokemondb.net/sprites/sword-shield/icon/kartana.png,Kartana,"[""Grass"",""Steel""]"
799,https://img.pokemondb.net/sprites/sword-shield/icon/guzzlord.png,Guzzlord,"[""Dark"",""Dragon""]"
800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,Necrozma,"[""Psychic""]"
800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,Necrozma Dusk Mane Necrozma,"[""Psychic"",""Steel""]"
800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,Necrozma Dawn Wings Necrozma,"[""Psychic"",""Ghost""]"
800,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,Necrozma Ultra Necrozma,"[""Psychic"",""Dragon""]"
801,https://img.pokemondb.net/sprites/sword-shield/icon/magearna.png,Magearna,"[""Steel"",""Fairy""]"
802,https://img.pokemondb.net/sprites/sword-shield/icon/marshadow.png,Marshadow,"[""Fighting"",""Ghost""]"
803,https://img.pokemondb.net/sprites/sword-shield/icon/poipole.png,Poipole,"[""Poison""]"
804,https://img.pokemondb.net/sprites/sword-shield/icon/naganadel.png,Naganadel,"[""Poison"",""Dragon""]"
805,https://img.pokemondb.net/sprites/sword-shield/icon/stakataka.png,Stakataka,"[""Rock"",""Steel""]"
806,https://img.pokemondb.net/sprites/sword-shield/icon/blacephalon.png,Blacephalon,"[""Fire"",""Ghost""]"
807,https://img.pokemondb.net/sprites/sword-shield/icon/zeraora.png,Zeraora,"[""Electric""]"
808,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,Meltan,"[""Steel""]"
809,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,Melmetal,"[""Steel""]"
810,https://img.pokemondb.net/sprites/sword-shield/icon/grookey.png,Grookey,"[""Grass""]"
811,https://img.pokemondb.net/sprites/sword-shield/icon/thwackey.png,Thwackey,"[""Grass""]"
812,https://img.pokemondb.net/sprites/sword-shield/icon/rillaboom.png,Rillaboom,"[""Grass""]"
813,https://img.pokemondb.net/sprites/sword-shield/icon/scorbunny.png,Scorbunny,"[""Fire""]"
814,https://img.pokemondb.net/sprites/sword-shield/icon/raboot.png,Raboot,"[""Fire""]"
815,https://img.pokemondb.net/sprites/sword-shield/icon/cinderace.png,Cinderace,"[""Fire""]"
816,https://img.pokemondb.net/sprites/sword-shield/icon/sobble.png,Sobble,"[""Water""]"
817,https://img.pokemondb.net/sprites/sword-shield/icon/drizzile.png,Drizzile,"[""Water""]"
818,https://img.pokemondb.net/sprites/sword-shield/icon/inteleon.png,Inteleon,"[""Water""]"
819,https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,Skwovet,"[""Normal""]"
820,https://img.pokemondb.net/sprites/sword-shield/icon/greedent.png,Greedent,"[""Normal""]"
821,https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,Rookidee,"[""Flying""]"
822,https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,Corvisquire,"[""Flying""]"
823,https://img.pokemondb.net/sprites/sword-shield/icon/corviknight.png,Corviknight,"[""Flying"",""Steel""]"
824,https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,Blipbug,"[""Bug""]"
825,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,Dottler,"[""Bug"",""Psychic""]"
826,https://img.pokemondb.net/sprites/sword-shield/icon/orbeetle.png,Orbeetle,"[""Bug"",""Psychic""]"
827,https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,Nickit,"[""Dark""]"
828,https://img.pokemondb.net/sprites/sword-shield/icon/thievul.png,Thievul,"[""Dark""]"
829,https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,Gossifleur,"[""Grass""]"
830,https://img.pokemondb.net/sprites/sword-shield/icon/eldegoss.png,Eldegoss,"[""Grass""]"
831,https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,Wooloo,"[""Normal""]"
832,https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,Dubwool,"[""Normal""]"
833,https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,Chewtle,"[""Water""]"
834,https://img.pokemondb.net/sprites/sword-shield/icon/drednaw.png,Drednaw,"[""Water"",""Rock""]"
835,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,Yamper,"[""Electric""]"
836,https://img.pokemondb.net/sprites/sword-shield/icon/boltund.png,Boltund,"[""Electric""]"
837,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,Rolycoly,"[""Rock""]"
838,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,Carkol,"[""Rock"",""Fire""]"
839,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,Coalossal,"[""Rock"",""Fire""]"
840,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,Applin,"[""Grass"",""Dragon""]"
841,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,Flapple,"[""Grass"",""Dragon""]"
842,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,Appletun,"[""Grass"",""Dragon""]"
843,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,Silicobra,"[""Ground""]"
844,https://img.pokemondb.net/sprites/sword-shield/icon/sandaconda.png,Sandaconda,"[""Ground""]"
845,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,Cramorant,"[""Flying"",""Water""]"
846,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,Arrokuda,"[""Water""]"
847,https://img.pokemondb.net/sprites/sword-shield/icon/barraskewda.png,Barraskewda,"[""Water""]"
848,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,Toxel,"[""Electric"",""Poison""]"
849,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,Toxtricity Amped Form,"[""Electric"",""Poison""]"
849,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,Toxtricity Low Key Form,"[""Electric"",""Poison""]"
850,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,Sizzlipede,"[""Fire"",""Bug""]"
851,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,Centiskorch,"[""Fire"",""Bug""]"
852,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,Clobbopus,"[""Fighting""]"
